"geo_type";"geo_area_id";"geo_area_name";"borough_id";"time_period";"BLL_greater_5";"BLL_greater_5_note";"BLL_greater_10";"BLL_greater_10_note";"BLL_greater_15";"BLL_greater_15_note";"num_tested";"rate_greater_5";"rate_greater_10";"rate_greater_15"
"Neighborhood (UHF 42)";"201";"Greenpoint";"2";"2015";"215";"0";"28";"0";"4";"1";"4200";"51";"6.6";"0.9"
"Neighborhood (UHF 42)";"101";"Kingsbridge - Riverdale";"1";"2010";"74";"0";"6";"1";"3";"1";"3500";"21.4";"1.7";"0.9"
"Neighborhood (UHF 42)";"302";"Central Harlem - Morningside Heights";"3";"2016";"69";"0";"9";"1";"5";"1";"5100";"13.4";"1.8";"1"
"Neighborhood (UHF 42)";"310";"Lower Manhattan";"3";"2012";"17";"0";"1";"1";"0";"1";"1600";"10.6";"0.6";"0"
"Neighborhood (UHF 42)";"504";"South Beach - Tottenville";"5";"2009";"85";"0";"4";"1";"3";"1";"4700";"18";"0.8";"0.6"
"Neighborhood (UHF 42)";"306";"Chelsea - Clinton";"3";"2016";"14";"0";"2";"1";"2";"1";"1800";"7.8";"1.1";"1.1"
"Neighborhood (UHF 42)";"407";"Southwest Queens";"4";"2006";"1034";"0";"135";"0";"35";"0";"10300";"100.3";"13.1";"3.4"
"Neighborhood (UHF 42)";"101";"Kingsbridge - Riverdale";"1";"2015";"26";"0";"10";"1";"4";"1";"2800";"9.5";"3.6";"1.5"
"Neighborhood (UHF 42)";"210";"Coney Island - Sheepshead Bay";"2";"2006";"919";"0";"72";"0";"26";"0";"9100";"101.4";"7.9";"2.9"
"Neighborhood (UHF 42)";"405";"Ridgewood - Forest Hills";"4";"2010";"384";"0";"30";"0";"9";"1";"9400";"40.8";"3.2";"1"
"Neighborhood (UHF 42)";"405";"Ridgewood - Forest Hills";"4";"2006";"647";"0";"41";"0";"13";"0";"8000";"81";"5.1";"1.6"
"Neighborhood (UHF 42)";"406";"Fresh Meadows";"4";"2012";"54";"0";"6";"1";"1";"1";"4000";"13.6";"1.5";"0.3"
"Neighborhood (UHF 42)";"204";"East New York";"2";"2012";"279";"0";"25";"0";"10";"1";"10600";"26.4";"2.4";"0.9"
"Neighborhood (UHF 42)";"107";"Hunts Point - Mott Haven";"1";"2014";"141";"0";"11";"1";"3";"1";"7400";"19";"1.5";"0.4"
"Neighborhood (UHF 42)";"404";"Bayside - Little Neck";"4";"2005";"103";"0";"3";"1";"2";"1";"1900";"53.3";"1.6";"1"
"Neighborhood (UHF 42)";"202";"Downtown - Heights - Slope";"2";"2016";"130";"0";"17";"0";"3";"1";"7200";"18";"2.4";"0.4"
"Neighborhood (UHF 42)";"404";"Bayside - Little Neck";"4";"2006";"80";"0";"4";"1";"0";"1";"1900";"41.9";"2.1";"0"
"Neighborhood (UHF 42)";"310";"Lower Manhattan";"3";"2009";"32";"0";"1";"1";"0";"1";"1100";"27.9";"0.9";"0"
"Neighborhood (UHF 42)";"307";"Gramercy Park - Murray Hill";"3";"2011";"33";"0";"2";"1";"1";"1";"2100";"16.1";"1";"0.5"
"Neighborhood (UHF 42)";"303";"East Harlem";"3";"2005";"778";"0";"42";"0";"6";"1";"4800";"161.8";"8.7";"1.2"
"Neighborhood (UHF 42)";"405";"Ridgewood - Forest Hills";"4";"2012";"193";"0";"28";"0";"9";"1";"9400";"20.5";"3";"1"
"Neighborhood (UHF 42)";"302";"Central Harlem - Morningside Heights";"3";"2011";"192";"0";"22";"0";"6";"1";"6300";"30.3";"3.5";"0.9"
"Neighborhood (UHF 42)";"408";"Jamaica";"4";"2009";"555";"0";"61";"0";"22";"0";"13500";"41.2";"4.5";"1.6"
"Neighborhood (UHF 42)";"206";"Borough Park";"2";"2014";"702";"0";"101";"0";"34";"0";"17100";"41.1";"5.9";"2"
"Neighborhood (UHF 42)";"203";"Bedford Stuyvesant - Crown Heights";"2";"2005";"2528";"0";"220";"0";"69";"0";"16100";"156.8";"13.6";"4.3"
"Neighborhood (UHF 42)";"204";"East New York";"2";"2005";"1767";"0";"156";"0";"47";"0";"10800";"163.8";"14.5";"4.4"
"Neighborhood (UHF 42)";"301";"Washington Heights";"3";"2005";"1089";"0";"112";"0";"31";"0";"10700";"101.6";"10.5";"2.9"
"Citywide";"1";"New York City";"";"2014";"6550";"0";"959";"0";"341";"0";"314500";"20.8";"3";"1.1"
"Neighborhood (UHF 42)";"410";"Rockaways";"4";"2007";"326";"0";"21";"0";"7";"1";"4600";"70.2";"4.5";"1.5"
"Neighborhood (UHF 42)";"407";"Southwest Queens";"4";"2015";"220";"0";"44";"0";"13";"0";"11300";"19.4";"3.9";"1.1"
"Neighborhood (UHF 42)";"102";"Northeast Bronx";"1";"2011";"186";"0";"24";"0";"12";"0";"7100";"26.4";"3.4";"1.7"
"Neighborhood (UHF 42)";"310";"Lower Manhattan";"3";"2014";"9";"1";"3";"1";"1";"1";"1400";"6.5";"2.2";"0.7"
"Neighborhood (UHF 42)";"502";"Stapleton - St. George";"5";"2010";"145";"0";"11";"1";"1";"1";"5000";"29.3";"2.2";"0.2"
"Neighborhood (UHF 42)";"106";"High Bridge - Morrisania";"1";"2007";"1179";"0";"82";"0";"26";"0";"12400";"95.3";"6.6";"2.1"
"Neighborhood (UHF 42)";"210";"Coney Island - Sheepshead Bay";"2";"2016";"246";"0";"60";"0";"17";"0";"11100";"22.2";"5.4";"1.5"
"Neighborhood (UHF 42)";"404";"Bayside - Little Neck";"4";"2014";"9";"1";"2";"1";"0";"1";"2200";"4.2";"0.9";"0"
"Neighborhood (UHF 42)";"502";"Stapleton - St. George";"5";"2005";"421";"0";"50";"0";"18";"0";"4300";"98.2";"11.7";"4.2"
"Neighborhood (UHF 42)";"207";"East Flatbush - Flatbush";"2";"2005";"2214";"0";"187";"0";"64";"0";"14800";"150";"12.7";"4.3"
"Neighborhood (UHF 42)";"102";"Northeast Bronx";"1";"2015";"96";"0";"17";"0";"6";"1";"5900";"16.2";"2.9";"1"
"Neighborhood (UHF 42)";"306";"Chelsea - Clinton";"3";"2008";"129";"0";"16";"0";"1";"1";"2100";"62";"7.7";"0.5"
"Neighborhood (UHF 42)";"410";"Rockaways";"4";"2008";"228";"0";"19";"0";"7";"1";"5000";"45.9";"3.8";"1.4"
"Neighborhood (UHF 42)";"301";"Washington Heights";"3";"2015";"101";"0";"22";"0";"9";"1";"8800";"11.5";"2.5";"1"
"Neighborhood (UHF 42)";"409";"Southeast Queens";"4";"2016";"76";"0";"14";"0";"6";"1";"5800";"13.1";"2.4";"1"
"Neighborhood (UHF 42)";"503";"Willowbrook";"5";"2015";"9";"1";"2";"1";"1";"1";"2200";"4";"0.9";"0.4"
"Neighborhood (UHF 42)";"501";"Port Richmond";"5";"2012";"98";"0";"17";"0";"2";"1";"3400";"29.2";"5.1";"0.6"
"Neighborhood (UHF 42)";"105";"Crotona -Tremont";"1";"2008";"746";"0";"56";"0";"21";"0";"12100";"61.4";"4.6";"1.7"
"Neighborhood (UHF 42)";"204";"East New York";"2";"2007";"1378";"0";"116";"0";"29";"0";"10700";"128.9";"10.9";"2.7"
"Neighborhood (UHF 42)";"106";"High Bridge - Morrisania";"1";"2016";"158";"0";"15";"0";"5";"1";"10500";"15.1";"1.4";"0.5"
"Neighborhood (UHF 42)";"401";"Long Island City - Astoria";"4";"2016";"91";"0";"11";"1";"4";"1";"6500";"13.9";"1.7";"0.6"
"Neighborhood (UHF 42)";"408";"Jamaica";"4";"2013";"287";"0";"47";"0";"15";"0";"13400";"21.5";"3.5";"1.1"
"Neighborhood (UHF 42)";"304";"Upper West Side";"3";"2005";"427";"0";"26";"0";"6";"1";"5500";"78.2";"4.8";"1.1"
"Neighborhood (UHF 42)";"402";"West Queens";"4";"2005";"2267";"0";"238";"0";"84";"0";"19300";"117.5";"12.3";"4.4"
"Neighborhood (UHF 42)";"408";"Jamaica";"4";"2014";"282";"0";"54";"0";"24";"0";"13500";"20.9";"4";"1.8"
"Neighborhood (UHF 42)";"207";"East Flatbush - Flatbush";"2";"2007";"1852";"0";"139";"0";"44";"0";"13700";"135.7";"10.2";"3.2"
"Neighborhood (UHF 42)";"206";"Borough Park";"2";"2009";"1223";"0";"137";"0";"51";"0";"14300";"85.3";"9.6";"3.6"
"Neighborhood (UHF 42)";"211";"Williamsburg - Bushwick";"2";"2006";"1837";"0";"155";"0";"47";"0";"11600";"158.5";"13.4";"4.1"
"Neighborhood (UHF 42)";"103";"Fordham - Bronx Pk";"1";"2011";"453";"0";"75";"0";"26";"0";"13900";"32.5";"5.4";"1.9"
"Neighborhood (UHF 42)";"202";"Downtown - Heights - Slope";"2";"2009";"378";"0";"33";"0";"13";"0";"7500";"50.5";"4.4";"1.7"
"Neighborhood (UHF 42)";"211";"Williamsburg - Bushwick";"2";"2013";"315";"0";"37";"0";"15";"0";"10600";"29.7";"3.5";"1.4"
"Neighborhood (UHF 42)";"407";"Southwest Queens";"4";"2011";"371";"0";"54";"0";"19";"0";"11800";"31.4";"4.6";"1.6"
"Neighborhood (UHF 42)";"102";"Northeast Bronx";"1";"2016";"83";"0";"18";"0";"11";"1";"5800";"14.3";"3.1";"1.9"
"Neighborhood (UHF 42)";"211";"Williamsburg - Bushwick";"2";"2014";"271";"0";"40";"0";"20";"0";"9900";"27.3";"4";"2"
"Neighborhood (UHF 42)";"306";"Chelsea - Clinton";"3";"2013";"38";"0";"2";"1";"1";"1";"1800";"20.9";"1.1";"0.5"
"Neighborhood (UHF 42)";"203";"Bedford Stuyvesant - Crown Heights";"2";"2010";"801";"0";"81";"0";"28";"0";"16000";"50";"5.1";"1.7"
"Neighborhood (UHF 42)";"406";"Fresh Meadows";"4";"2008";"147";"0";"9";"1";"5";"1";"3600";"40.4";"2.5";"1.4"
"Neighborhood (UHF 42)";"304";"Upper West Side";"3";"2016";"26";"0";"5";"1";"3";"1";"4000";"6.6";"1.3";"0.8"
"Neighborhood (UHF 42)";"305";"Upper East Side";"3";"2013";"39";"0";"2";"1";"1";"1";"4700";"8.4";"0.4";"0.2"
"Neighborhood (UHF 42)";"403";"Flushing - Clearview";"4";"2005";"458";"0";"56";"0";"21";"0";"6700";"67.9";"8.3";"3.1"
"Neighborhood (UHF 42)";"210";"Coney Island - Sheepshead Bay";"2";"2009";"608";"0";"59";"0";"22";"0";"9800";"62";"6";"2.2"
"Neighborhood (UHF 42)";"310";"Lower Manhattan";"3";"2008";"42";"0";"2";"1";"2";"1";"1000";"40.9";"1.9";"1.9"
"Neighborhood (UHF 42)";"209";"Bensonhurst - Bay Ridge";"2";"2015";"147";"0";"37";"0";"12";"0";"7800";"18.9";"4.8";"1.5"
"Neighborhood (UHF 42)";"210";"Coney Island - Sheepshead Bay";"2";"2012";"374";"0";"36";"0";"14";"0";"10500";"35.6";"3.4";"1.3"
"Neighborhood (UHF 42)";"210";"Coney Island - Sheepshead Bay";"2";"2015";"223";"0";"58";"0";"29";"0";"11100";"20";"5.2";"2.6"
"Neighborhood (UHF 42)";"307";"Gramercy Park - Murray Hill";"3";"2009";"69";"0";"4";"1";"0";"1";"2000";"34.6";"2";"0"
"Neighborhood (UHF 42)";"307";"Gramercy Park - Murray Hill";"3";"2013";"28";"0";"3";"1";"0";"1";"2000";"14.1";"1.5";"0"
"Neighborhood (UHF 42)";"104";"Pelham - Throgs Neck";"1";"2005";"1314";"0";"86";"0";"24";"0";"11600";"113.2";"7.4";"2.1"
"Neighborhood (UHF 42)";"301";"Washington Heights";"3";"2006";"1115";"0";"104";"0";"36";"0";"11200";"99.8";"9.3";"3.2"
"Neighborhood (UHF 42)";"407";"Southwest Queens";"4";"2013";"239";"0";"39";"0";"15";"0";"11400";"20.9";"3.4";"1.3"
"Neighborhood (UHF 42)";"106";"High Bridge - Morrisania";"1";"2013";"281";"0";"31";"0";"9";"1";"11800";"23.8";"2.6";"0.8"
"Neighborhood (UHF 42)";"103";"Fordham - Bronx Pk";"1";"2016";"209";"0";"47";"0";"24";"0";"11900";"17.5";"3.9";"2"
